edge_id:int,source_id:int,target_id:int,label_id:int
78043,3262,4641,142
78044,3262,6559,169
78045,3262,567,207
78046,3308,1145,156
78047,3315,6082,196
78048,3320,3454,160
78049,3337,6795,6
78050,3337,2427,56
78051,3341,3155,36
78052,3341,3155,80
78053,3341,6293,90
78054,3341,6044,127
78055,3341,6823,127
78056,3341,1077,155
78057,3341,6823,155
78058,3384,3155,160
78059,3446,1452,103
78060,3486,2683,53
78061,3544,6888,6
78062,3544,6888,156
78063,3544,3769,160
78064,3566,3155,98
78065,3566,3988,142
78066,3592,4019,160
78067,3597,6485,177
78068,3613,669,160
78069,3657,5246,160
78070,3686,5423,123
78071,3700,1139,38
78072,3717,4117,160
78073,3723,1171,38
78074,3733,567,160
78075,3733,5395,169
78076,3812,733,53
78077,3884,4608,53
78078,3884,5363,123
78079,3928,2442,160
78080,3965,5390,127
78081,3965,6360,127
78082,3988,3566,155
78083,3999,1148,61
78084,4060,2315,56
78085,4114,1161,115
78086,4129,1145,156
78087,4172,5423,6
78088,4203,4601,160
78089,4210,6635,229
78090,4217,1128,38
78091,4217,2654,53
78092,4217,1128,56
78093,4233,1161,38
78094,4263,3262,170
78095,4277,4231,156
78096,4304,1496,38
78097,4304,1813,160
78098,4339,1161,224
78099,4346,3159,224
78100,4468,4407,160
78101,4482,4335,6
78102,4558,362,160
78103,4582,1150,127
78104,4599,5421,160
78105,4608,3884,53
78106,4608,3884,160
78107,4612,6568,160
78108,4641,3262,155
78109,4662,1077,160
78110,4662,1077,207
78111,4669,7058,229
78112,4677,1099,224
78113,4694,150,160
78114,4702,5092,155
78115,4702,3155,160
78116,4740,1161,156
78117,4759,5471,160
78118,4799,2889,156
78119,4805,3262,123
78120,4805,567,142
78121,4805,711,142
78122,4901,3544,6
78123,4950,5471,38
78124,4950,1077,123
78125,4950,1077,207
78126,4997,2648,53
78127,5019,5002,160
78128,5036,4408,160
78129,5037,6410,56
78130,5037,6410,156
78131,5092,920,142
78132,5092,956,142
78133,5092,4702,142
78134,5094,1145,156
78135,5177,2832,160
78136,5182,2442,160
78137,5185,4283,38
78138,5210,1171,38
78139,5219,2445,61
78140,5224,6293,53
78141,5390,3965,127
78142,5390,6360,127
78143,5390,6360,155
78144,5395,1077,56
78145,5395,3380,127
78146,5423,2769,6
78147,5423,1121,38
78148,5423,6994,38
78149,5423,1121,156
78150,5423,1121,229
78151,5429,1130,38
78152,5449,7009,38
78153,5450,4262,51
78154,5450,1145,219
78155,5451,1486,38
78156,5453,4263,38
78157,5453,7003,38
78158,5453,7003,150
78159,5455,4265,38
78160,5465,2689,38
78161,5471,4759,160
78162,5474,4283,38
78163,5484,6407,160
78164,5586,1377,160
78165,5586,5341,160
78166,5703,1176,156
78167,6082,3663,156
78168,6104,1175,6
78169,6284,3159,98
78170,6284,6943,142
78171,6290,2336,160
78172,6293,3155,36
78173,6293,5224,53
78174,6293,3155,80
78175,6293,920,90
78176,6293,3341,90
78177,6293,920,162
78178,6296,1553,56
78179,6348,1145,6
78180,6360,5390,142
78181,6407,4286,38
78182,6410,5037,31
78183,6410,1171,38
78184,6410,4474,38
78185,6410,1171,56
78186,6410,4474,56
78187,6410,1077,115
78188,6410,3262,115
78189,6410,5037,169
78190,6410,1077,207
78191,6420,146,151
78192,6426,2066,53
78193,6561,3262,196
78194,6597,1161,224
78195,6635,6890,115
78196,6635,1077,123
78197,6644,6943,142
78198,6665,1145,229
78199,6699,2596,127
78200,6719,1161,17
78201,6719,1161,56
78202,6719,2442,156
78203,6785,5182,98
78204,6785,3762,156
78205,6785,1161,157
78206,6785,2442,157
78207,6785,2442,169
78208,6823,3341,142
78209,6888,3544,160
78210,6890,1077,56
78211,6890,6635,115
78212,6890,3262,156
78213,6890,5922,160
78214,6943,6284,56
78215,6943,6284,155
78216,6943,6644,155
78217,6979,1148,156
78218,6979,2427,160
78219,7038,711,53
78220,7038,2661,53
78221,7038,1077,61
78222,7038,711,103
78223,7038,711,115
78224,7038,711,123
78225,7038,2175,127
78226,7038,4950,127
78227,7038,711,134
78228,7038,2693,155
78229,7038,5395,158
78230,7038,1077,160
78231,7038,4377,160
78232,7038,5037,169
78233,7038,711,207
78234,18,2671,53
78235,127,3159,155
78236,146,1077,98
78237,176,5497,160
78238,195,3159,222
78239,203,2790,222
78240,246,5092,160
78241,272,6552,53
78242,286,1384,160
78243,329,3995,156
78244,359,4950,155
78245,362,6568,98
78246,382,2678,53
78247,385,4847,160
78248,509,4813,56
78249,537,3149,156
78250,545,5876,53
78251,545,1077,155
78252,545,1077,207
78253,554,2417,156
78254,567,1077,53
78255,567,1755,53
78256,567,1077,115
78257,567,3262,115
78258,567,4805,155
78259,567,1077,207
78260,651,1523,53
78261,667,2527,142
78262,673,2911,160
78263,711,1755,53
78264,711,7038,53
78265,711,4805,61
78266,711,7038,115
78267,711,1077,155
78268,711,4805,155
78269,711,7038,155
78270,711,567,156
78271,711,4805,158
78272,711,1077,160
78273,711,6890,160
78274,711,7038,160
78275,711,7038,207
78276,713,6785,103
78277,733,3211,6
78278,733,3341,53
78279,733,3341,127
78280,776,1161,0
78281,776,1873,50
78282,776,1873,56
78283,776,2442,156
78284,776,1161,222
78285,776,1873,222
78286,889,5532,160
78287,920,6293,53
78288,920,733,127
78289,920,6044,127
78290,925,3635,53
78291,925,4805,53
78292,925,6635,53
78293,925,6890,53
78294,929,6556,142
78295,929,4950,155
78296,929,4408,159
78297,956,4702,158
78298,1028,1598,160
78299,1077,7003,38
78300,1077,567,53
78301,1077,3262,53
78302,1077,6044,53
78303,1077,6410,53
78304,1077,146,98
78305,1077,2175,98
78306,1077,567,115
78307,1077,3262,115
78308,1077,3262,123
78309,1077,545,142
78310,1077,711,142
78311,1077,545,207
78312,1077,567,207
78313,1077,3262,207
78314,1077,4950,207
78315,1077,6407,207
78316,1115,1604,160
78317,1121,5423,86
78318,1121,1025,185
78319,1134,6875,48
78320,1134,2415,56
78321,1134,4567,83
78322,1138,665,56
78323,1145,5094,56
78324,1145,3274,105
78325,1145,5114,127
78326,1145,1434,156
78327,1148,5455,56
78328,1148,5455,156
78329,1150,5457,14
78330,1161,2442,56
78331,1161,2321,105
78332,1161,2814,127
78333,1161,2442,156
78334,1173,150,61
78335,1173,6785,61
78336,1179,2976,156
78337,1179,5527,156
78338,1181,4805,56
78339,1189,4313,105
78340,1202,382,105
78341,1246,7026,38
78342,1283,872,38
78343,1434,1145,38
78344,1434,1145,202
78345,1446,4233,160
78346,1452,3446,103
78347,1463,6993,205
78348,1496,2435,224
78349,1523,651,53
78350,1553,1193,169
78351,1593,442,160
78352,1593,509,160
78353,1626,1604,160
78354,1694,442,159
78355,1755,567,53
78356,1755,711,53
78357,1755,4805,155
78358,1755,711,160
78359,1807,667,98
78360,1836,929,160
78361,1846,2154,53
78362,1854,2590,160
78363,1873,776,160
78364,1874,2974,142
78365,1896,3155,160
78366,1954,2087,17
78367,2132,2581,144
78368,2132,2581,165
78369,2154,1846,53
78370,2164,1161,6
78371,2175,1077,139
78372,2175,7038,142
78373,2234,2083,160
78374,2234,4748,160
78375,2234,2654,169
78376,2248,2256,53
78377,2251,6805,53
78378,2256,2248,53
78379,2273,6430,53
78380,2278,6562,53
78381,2278,6562,160
78382,2278,6562,169
78383,2294,5484,61
78384,2340,6635,160
78385,2340,567,169
78386,2398,6943,160
78387,2404,5341,18
78388,2404,6078,160
78389,2415,4567,160
78390,2430,1493,61
78391,2435,1496,160
78392,2442,1161,156
78393,2445,2974,38
78394,2460,870,56
78395,2460,4304,85
78396,2524,2340,160
78397,2527,667,155
78398,2545,1145,38
78399,2545,6348,53
78400,2547,1148,105
78401,2617,3990,160
78402,2619,5267,156
78403,2646,5036,160
78404,2648,146,150
78405,2661,2175,127
78406,2661,4950,127
78407,2661,1077,160
78408,2671,18,53
78409,2678,382,53
78410,2678,382,105
78411,2683,1145,156
78412,2683,3926,160
78413,2694,1161,18
78414,2705,3995,53
78415,2798,2113,56
78416,2814,1161,127
78417,2911,2442,167
78418,2911,1161,224
78419,2911,4339,224
78420,2974,1874,155
78421,2974,2445,160
78422,3133,270,160
78423,3147,3159,169
78424,3155,3159,54
78425,3155,711,160
78426,3155,3159,169
78427,3157,3155,167
78428,3159,3155,123
78429,3159,127,142
78430,3213,2100,169
78431,3262,1077,53
78432,3262,6410,53
78433,3262,6635,53
78434,3262,5421,98
78435,3262,567,115
78436,3262,1077,115
78437,3262,1077,123
78438,3262,5925,131
78439,3262,1077,207
78440,3308,1145,156
78441,3320,3454,160
78442,3341,733,53
78443,3341,6044,53
78444,3341,733,127
78445,3341,6823,127
78446,3392,3755,160
78447,3446,1452,103
78448,3495,6559,162
78449,3535,7038,53
78450,3535,5037,160
78451,3544,6888,160
78452,3566,669,161
78453,3566,5736,161
78454,3566,6823,161
78455,3568,5453,160
78456,3635,925,53
78457,3635,4805,53
78458,3635,6635,53
78459,3635,6890,53
78460,3686,5423,160
78461,3697,448,38
78462,3727,176,160
78463,3884,2202,133
78464,3922,567,123
78465,3988,3566,127
78466,3988,6823,127
78467,3988,4319,155
78468,3995,2705,53
78469,4004,356,174
78470,4084,1509,160
78471,4185,1145,191
78472,4206,5484,160
78473,4283,3123,0
78474,4319,4606,53
78475,4319,3988,142
78476,4339,1161,224
78477,4346,3159,224
78478,4397,6371,38
78479,4407,5395,215
78480,4415,1176,157
78481,4443,2112,160
78482,4478,6062,160
78483,4545,3495,127
78484,4545,6559,127
78485,4545,6559,155
78486,4576,3155,160
78487,4594,1161,56
78488,4594,2442,156
78489,4594,2442,160
78490,4594,4029,160
78491,4606,4319,53
78492,4613,1255,156
78493,4702,956,158
78494,4704,3155,160
78495,4721,1503,38
78496,4747,2442,160
78497,4805,925,53
78498,4805,3635,53
78499,4805,6635,53
78500,4805,6890,53
78501,4805,1181,56
78502,4805,567,142
78503,4805,711,142
78504,4805,1755,142
78505,4950,359,142
78506,4950,929,142
78507,4950,1077,207
78508,4992,986,127
78509,4992,1077,160
78510,5002,822,160
78511,5017,5036,53
78512,5017,5429,115
78513,5017,5429,177
78514,5019,5002,160
78515,5036,4408,6
78516,5036,5017,53
78517,5036,4408,160
78518,5185,4283,38
78519,5196,6560,151
78520,5219,2445,160
78521,5280,3544,160
78522,5297,1161,65
78523,5353,292,47
78524,5395,1503,38
78525,5395,6890,53
78526,5395,1077,56
78527,5395,1215,123
78528,5421,3262,98
78529,5423,1121,38
78530,5423,1121,156
78531,5423,1121,168
78532,5450,1146,156
78533,5450,1146,222
78534,5453,7003,38
78535,5453,3262,51
78536,5453,3568,51
78537,5453,7003,150
78538,5453,3568,169
78539,5453,3568,222
78540,5455,1148,205
78541,5474,1503,38
78542,5484,4286,38
78543,5484,3774,115
78544,5565,6635,160
78545,5665,1077,127
78546,5674,3767,170
78547,5683,4313,86
78548,5697,2442,169
78549,5705,1128,56
78550,5876,545,53
78551,6044,1077,53
78552,6044,3341,53
78553,6099,3263,160
78554,6291,4601,61
78555,6293,920,53
78556,6293,1139,127
78557,6348,2545,53
78558,6348,4145,56
78559,6407,4286,38
78560,6407,1077,207
78561,6410,1077,53
78562,6410,3262,53
78563,6430,2273,53
78564,6476,1077,127
78565,6478,2617,160
78566,6552,272,53
78567,6552,272,127
78568,6556,929,155
78569,6559,4545,142
78570,6559,3495,162
78571,6562,2278,53
78572,6566,5423,160
78573,6568,362,98
78574,6598,146,224
78575,6635,925,53
78576,6635,3262,53
78577,6635,3635,53
78578,6635,4805,53
78579,6635,6890,53
78580,6635,6890,115
78581,6635,3635,172
78582,6638,1366,160
78583,6644,6943,142
78584,6665,1145,154
78585,6699,2596,127
78586,6785,713,103
78587,6785,288,145
78588,6785,3762,156
78589,6785,5189,156
78590,6785,1509,160
78591,6805,2251,53
78592,6890,925,53
78593,6890,3635,53
78594,6890,4805,53
78595,6890,5395,53
78596,6890,6635,53
78597,6890,6635,115
78598,6943,6284,114
78599,6943,6644,155
78600,7038,711,53
78601,7038,3535,53
78602,7038,711,115
78603,7038,2175,127
78604,7038,4950,127
78605,7038,711,142
78606,7038,2175,155
78607,7038,711,160
78608,7038,1077,160
78609,7038,5736,169
78610,7038,711,207
78611,7109,1077,160
78612,7109,4304,160
78613,18,6823,53
78614,62,4407,229
78615,238,4473,160
78616,281,5395,6
78617,295,776,160
78618,329,1121,156
78619,329,5733,169
78620,359,3287,53
78621,359,711,127
78622,359,4950,155
78623,416,146,224
78624,431,5474,0
78625,443,1147,45
78626,470,1183,208
78627,478,1161,0
78628,545,2231,53
78629,545,5762,53
78630,545,5876,53
78631,545,3933,127
78632,545,1077,155
78633,545,146,160
78634,567,711,53
78635,567,1077,53
78636,567,4805,155
78637,614,6017,160
78638,623,1863,169
78639,669,5173,169
78640,673,2442,160
78641,711,567,53
78642,711,7038,53
78643,711,4805,61
78644,711,5037,61
78645,711,4805,62
78646,711,7038,103
78647,711,7038,115
78648,711,1077,127
78649,711,3262,127
78650,711,1077,155
78651,711,4805,155
78652,711,4805,156
78653,711,929,160
78654,711,6890,169
78655,711,929,191
78656,715,890,53
78657,733,3341,53
78658,733,2655,123
78659,733,3341,127
78660,759,1161,159
78661,776,3002,167
78662,776,1161,222
78663,776,1161,229
78664,780,1122,38
78665,793,6285,160
78666,847,2704,53
78667,890,715,53
78668,920,6293,90
78669,920,6293,115
78670,929,2290,127
78671,929,4408,159
78672,986,4992,53
78673,986,4377,160
78674,1077,567,53
78675,1077,5556,98
78676,1077,2661,103
78677,1077,4304,115
78678,1077,5037,116
78679,1077,545,142
78680,1077,711,142
78681,1077,6476,142
78682,1077,6917,142
78683,1077,7038,142
78684,1077,3262,156
78685,1077,3262,158
78686,1077,4805,169
78687,1077,5665,169
78688,1077,3262,207
78689,1077,6635,227
78690,1115,3159,160
78691,1127,2410,158
78692,1145,1971,6
78693,1145,4108,6
78694,1145,6665,6
78695,1145,2683,56
78696,1145,3308,56
78697,1145,3274,105
78698,1145,1179,115
78699,1145,4500,168
78700,1148,4150,0
78701,1148,5455,69
78702,1161,1446,56
78703,1161,2442,61
78704,1161,1653,158
78705,1180,6792,6
78706,1185,1457,191
78707,1189,5267,156
78708,1189,2603,185
78709,1277,146,169
78710,1384,2442,6
78711,1392,5484,56
78712,1392,1218,156
78713,1399,1644,191
78714,1424,2410,6
78715,1434,1145,38
78716,1434,5771,38
78717,1443,1154,61
78718,1446,1161,6
78719,1466,1122,224
78720,1467,5425,224
78721,1496,4274,224
78722,1496,6485,224
78723,1755,2908,162
78724,1793,3922,155
78725,1846,2154,53
78726,1932,4004,53
78727,2100,150,156
78728,2154,1846,53
78729,2231,545,53
78730,2246,3566,160
78731,2250,2450,169
78732,2272,6410,160
78733,2278,6890,160
78734,2435,1496,160
78735,2442,1161,38
78736,2442,1873,56
78737,2442,5182,156
78738,2442,776,160
78739,2445,2974,38
78740,2555,5316,53
78741,2560,1176,156
78742,2648,5762,53
78743,2648,146,61
78744,2648,5762,155
78745,2650,669,160
78746,2661,1077,18
78747,2661,4805,18
78748,2661,1077,103
78749,2661,2695,127
78750,2694,2442,160
78751,2695,1147,156
78752,2697,3341,53
78753,2704,847,53
78754,2894,1121,156
78755,2908,1755,162
78756,2911,776,167
78757,2911,776,224
78758,2911,4339,224
78759,2911,4355,224
78760,2974,2695,160
78761,3036,1145,156
78762,3155,4069,38
78763,3155,3159,115
78764,3155,3159,169
78765,3159,3155,115
78766,3159,1147,156
78767,3262,1077,56
78768,3262,6410,56
78769,3262,6407,123
78770,3262,1077,159
78771,3262,1077,207
78772,3287,359,53
78773,3290,6705,127
78774,3341,733,53
78775,3341,2697,53
78776,3341,6293,53
78777,3341,6293,90
78778,3341,6293,115
78779,3465,1161,38
78780,3540,1148,123
78781,3597,4304,167
78782,3677,5733,142
78783,3686,1464,91
78784,3871,2661,160
78785,3922,1793,142
78786,3928,2442,56
78787,3985,4584,169
78788,4004,1932,53
78789,4004,4479,53
78790,4090,151,160
78791,4164,4606,61
78792,4172,1121,6
78793,4185,2683,160
78794,4216,1122,156
78795,4224,3155,160
78796,4286,6407,224
78797,4304,1077,115
78798,4304,5619,142
78799,4316,2290,160
78800,4346,3159,224
78801,4347,1971,224
78802,4355,1161,224
78803,4356,4407,224
78804,4407,1503,38
78805,4407,5395,163
78806,4407,62,229
78807,4412,6506,222
78808,4443,2112,160
78809,4468,4407,160
78810,4473,238,160
78811,4479,4004,53
78812,4500,1145,229
78813,4507,4721,222
78814,4513,1176,229
78815,4594,2442,61
78816,4606,2454,160
78817,4606,4039,160
78818,4704,3155,160
78819,4721,4507,222
78820,4723,3143,156
78821,4805,567,142
78822,4805,711,142
78823,4912,6635,155
78824,4936,1228,160
78825,4950,359,142
78826,4992,986,53
78827,5017,5429,115
78828,5017,5429,177
78829,5036,4408,6
78830,5036,4394,127
78831,5037,6410,56
78832,5037,6426,142
78833,5037,3535,160
78834,5042,5137,53
78835,5137,5042,53
78836,5177,6485,160
78837,5182,4233,160
78838,5316,2555,53
78839,5389,5395,160
78840,5422,1462,160
78841,5423,1121,38
78842,5423,6994,38
78843,5423,1121,127
78844,5423,1121,146
78845,5423,1121,156
78846,5423,1121,202
78847,5423,1121,229
78848,5441,5661,223
78849,5450,3922,87
78850,5450,1146,102
78851,5451,1060,38
78852,5451,1486,38
78853,5451,1050,229
78854,5455,238,38
78855,5455,4265,150
78856,5455,1148,202
78857,5455,1148,205
78858,5455,1148,222
78859,5474,1503,38
78860,5474,3602,38
78861,5474,4283,38
78862,5474,1061,123
78863,5474,5395,127
78864,5474,873,160
78865,5484,3774,222
78866,5485,1171,38
78867,5485,1171,156
78868,5527,2100,127
78869,5527,5395,127
78870,5556,1077,98
78871,5556,1077,127
78872,5619,4304,155
78873,5661,5441,86
78874,5665,1077,127
78875,5733,3677,155
78876,5745,6937,160
78877,5762,545,53
78878,5762,2648,53
78879,5762,2648,142
78880,5876,545,53
78881,5900,6017,65
78882,6017,6888,16
78883,6017,6888,160
78884,6195,5496,160
78885,6293,3341,53
78886,6293,920,90
78887,6293,3341,90
78888,6293,920,115
78889,6293,3341,115
78890,6310,509,160
78891,6321,1145,156
78892,6381,2241,160
78893,6407,1130,38
78894,6407,4286,38
78895,6407,3262,123
78896,6407,4902,185
78897,6410,3009,38
78898,6410,3535,160
78899,6411,6504,115
78900,6426,5037,155
78901,6426,3535,160
78902,6454,3931,158
78903,6476,1077,127
78904,6476,1077,155
78905,6504,6411,97
78906,6504,6411,115
78907,6635,1176,38
78908,6635,1077,54
78909,6635,4912,142
78910,6665,1145,224
78911,6699,2596,127
78912,6753,6052,160
78913,6794,1148,123
78914,6815,6504,159
78915,6815,6504,160
78916,6823,18,53
78917,6888,6017,156
78918,6888,3544,160
78919,6888,6017,160
78920,6890,929,123
78921,6917,1077,155
78922,6994,5423,42
78923,7038,711,53
78924,7038,711,103
78925,7038,711,115
78926,7038,1121,123
78927,7038,1077,155
78928,38,4571,110
78929,57,3159,224
78930,127,3159,160
78931,146,3977,142
78932,150,4440,137
78933,171,1523,160
78934,246,3155,160
78935,265,5000,169
78936,443,4431,224
78937,451,1971,224
78938,545,3933,53
78939,545,871,127
78940,545,2695,127
78941,545,3767,127
78942,567,4805,155
78943,655,6771,160
78944,711,7038,53
78945,711,7038,103
78946,711,1077,155
78947,711,4805,155
78948,711,1382,160
78949,711,3159,163
78950,711,3159,164
78951,711,3159,201
78952,711,1077,207
78953,733,3341,53
78954,776,1161,167
78955,829,3159,123
78956,889,362,160
78957,929,5843,142
78958,929,2290,155
78959,929,6890,173
78960,986,4377,160
78961,1077,6407,53
78962,1077,6410,116
78963,1077,3262,127
78964,1077,711,142
78965,1077,4545,142
78966,1077,4992,142
78967,1077,567,169
78968,1077,711,207
78969,1077,3155,207
78970,1077,3262,207
78971,1134,2415,56
78972,1145,1353,6
78973,1145,4185,6
78974,1145,4185,56
78975,1161,2442,56
78976,1161,2442,156
78977,1161,5208,156
78978,1323,1145,38
78979,1434,1145,38
78980,1434,1145,191
78981,1446,1161,61
78982,1446,1161,191
78983,1553,5341,160
78984,1783,2447,160
78985,1846,2248,160
78986,1954,1161,6
78987,1971,1145,176
78988,2010,1077,160
78989,2153,1128,38
78990,2199,4019,53
78991,2202,1145,222
78992,2266,3155,160
78993,2290,3566,98
78994,2290,929,142
78995,2290,3159,169
78996,2340,6635,127
78997,2480,6635,61
78998,2617,3758,206
78999,3080,146,224
79000,3080,5036,224
79001,3155,1077,207
79002,3159,6603,97
79003,3159,3356,142
79004,3159,4188,160
79005,3234,3262,156
79006,3262,1077,56
79007,3262,6410,56
79008,3262,1077,127
79009,3262,1077,159
79010,3262,1077,207
79011,3341,733,53
79012,3341,6293,90
79013,3341,4822,105
79014,3341,6293,115
79015,3356,3159,155
79016,3532,7013,205
79017,3535,5037,155
79018,3564,6767,156
79019,3566,2290,98
79020,3706,6619,202
79021,3733,5395,169
79022,3753,711,160
79023,3871,711,160
79024,3922,4271,191
79025,3933,545,53
79026,3933,146,160
79027,3977,146,155
79028,3988,4319,155
79029,3989,2452,160
79030,4019,2199,53
79031,4084,238,160
79032,4216,1122,143
79033,4220,1196,38
79034,4233,1446,191
79035,4249,1283,160
79036,4261,1353,229
79037,4262,1169,168
79038,4276,4723,215
79039,4319,3988,142
79040,4393,4723,222
79041,4407,5395,148
79042,4407,62,222
79043,4407,6595,222
79044,4415,6635,222
79045,4468,62,160
79046,4484,4362,222
79047,4500,1145,38
79048,4500,1145,222
79049,4500,6605,222
79050,4534,3159,167
79051,4545,1077,155
79052,4608,3884,160
79053,4613,2143,171
79054,4677,1099,154
79055,4706,3155,160
79056,4805,567,142
79057,4805,711,142
79058,4822,3341,105
79059,4955,3159,160
79060,4992,1077,155
79061,5036,3080,160
79062,5037,6410,56
79063,5037,3535,142
79064,5091,1161,6
79065,5129,2419,84
79066,5129,6273,86
79067,5262,4847,19
79068,5395,5527,142
79069,5433,929,160
79070,5441,5661,223
79071,5449,5665,191
79072,5483,1508,38
79073,5527,5395,155
79074,5586,5341,160
79075,5661,5441,86
79076,5739,711,160
79077,5843,929,155
79078,6245,6296,53
79079,6293,3341,90
79080,6293,3341,115
79081,6296,6245,53
79082,6407,1077,53
79083,6410,1077,116
79084,6561,3262,160
79085,6595,4407,224
79086,6635,6890,115
79087,6720,1077,169
79088,6890,6635,115
79089,6943,6284,61
79090,6943,6284,160
79091,7038,711,53
79092,7038,711,103
79093,7038,2175,127
79094,7038,4950,127
79095,7038,5395,158
79096,7038,1077,160
79097,7109,1283,127
79098,7109,4304,127
79099,45,2278,53
79100,85,5046,56
79101,146,4484,169
79102,238,4473,222
79103,246,3155,145
79104,347,2713,53
79105,366,2926,115
79106,385,3137,160
79107,443,146,45
79108,545,6340,53
79109,545,2695,127
79110,545,1077,155
79111,545,2695,155
79112,669,3613,98
79113,669,5736,98
79114,669,6823,115
79115,669,5736,133
79116,669,5736,202
79117,711,2654,53
79118,711,7038,53
79119,711,4805,155
79120,711,2457,160
79121,711,3262,160
79122,711,3159,164
79123,711,1121,169
79124,711,7038,207
79125,776,1161,167
79126,776,1161,222
79127,929,5843,142
79128,929,6890,173
79129,1077,7003,38
79130,1077,3262,53
79131,1077,6410,53
79132,1077,3155,98
79133,1077,3155,103
79134,1077,6407,115
79135,1077,3155,123
79136,1077,3262,127
79137,1077,545,142
79138,1077,3262,162
79139,1077,6410,162
79140,1141,2596,224
79141,1145,1353,6
79142,1145,4019,156
79143,1173,6504,156
79144,1182,6823,127
79145,1188,4368,190
79146,1283,6064,142
79147,1434,4261,105
79148,1583,509,160
79149,1604,3062,53
79150,1722,5315,160
79151,2160,5346,160
79152,2278,45,53
79153,2290,3155,103
79154,2300,7038,53
79155,2300,7038,115
79156,2420,1139,150
79157,2455,6504,50
79158,2637,1145,169
79159,2646,5036,160
79160,2648,146,127
79161,2654,711,53
79162,2683,1603,160
79163,2695,545,142
79164,2697,6823,155
79165,2713,347,53
79166,2822,1175,38
79167,2974,4030,56
79168,2974,2445,191
79169,3062,1604,53
79170,3155,1077,98
79171,3155,6559,98
79172,3155,1077,103
79173,3155,2290,103
79174,3155,4597,142
79175,3158,3155,156
79176,3159,4422,160
79177,3159,3155,169
79178,3205,5395,208
79179,3262,3568,38
79180,3262,1077,53
79181,3262,6410,53
79182,3262,1077,127
79183,3262,1077,162
79184,3262,6410,162
79185,3262,6561,169
79186,3308,4019,156
79187,3308,4019,160
79188,3341,733,160
79189,3544,6888,90
79190,3566,4576,142
79191,3988,4319,155
79192,4019,1145,6
79193,4052,5423,160
79194,4069,3155,160
79195,4133,6111,160
79196,4159,6017,156
79197,4172,5395,160
79198,4185,1145,156
79199,4187,3155,160
79200,4224,3155,143
79201,4261,7022,205
79202,4262,1169,168
79203,4319,3988,142
79204,4346,3159,12
79205,4412,2455,6
79206,4473,238,222
79207,4576,6823,127
79208,4576,3566,155
79209,4576,5736,155
79210,4594,2442,160
79211,4597,3155,155
79212,4702,1077,169
79213,4805,711,142
79214,4950,6410,103
79215,4994,6890,156
79216,4994,5198,160
79217,5037,6410,56
79218,5037,6410,156
79219,5149,6996,38
79220,5171,3155,146
79221,5423,1121,38
79222,5423,1121,102
79223,5447,3523,38
79224,5471,1213,38
79225,5471,4950,143
79226,5474,4283,38
79227,5527,5395,197
79228,5671,4723,86
79229,5736,4576,142
79230,5739,711,160
79231,5843,929,155
79232,6017,3544,169
79233,6064,1283,155
79234,6175,1121,61
79235,6340,545,53
79236,6343,2866,143
79237,6407,4286,38
79238,6407,1077,115
79239,6407,5182,160
79240,6410,1077,53
79241,6410,3262,53
79242,6410,4950,103
79243,6410,1077,162
79244,6410,3262,162
79245,6559,3155,98
79246,6785,2460,160
79247,6823,5736,98
79248,6823,669,115
79249,6823,5736,133
79250,6823,2697,142
79251,6823,5736,202
79252,6888,3544,90
79253,6888,3544,169
79254,6888,3544,227
79255,7038,711,53
79256,7038,2300,53
79257,7038,2300,115
79258,7038,1077,160
79259,7038,2300,160
79260,7038,711,207
79261,28,915,198
79262,31,3155,160
79263,45,545,115
79264,47,2697,103
79265,52,1077,155
79266,122,2442,56
79267,127,3159,160
79268,179,5154,53
79269,179,1077,123
79270,259,1553,58
79271,328,1145,156
79272,359,6052,53
79273,366,2290,160
79274,382,2103,127
79275,385,4009,156
79276,385,4043,156
79277,467,1176,224
79278,509,3155,207
79279,537,2713,160
79280,545,45,115
79281,545,4851,160
79282,646,6091,160
79283,669,6823,115
79284,669,5736,123
79285,669,5736,133
79286,673,2911,160
79287,711,3155,18
79288,711,1077,54
79289,711,1077,155
79290,711,4805,155
79291,711,1077,160
79292,711,3155,160
79293,711,1121,169
79294,711,1077,207
79295,711,7038,207
79296,776,3002,167
79297,776,1161,222
79298,776,3002,222
79299,776,1161,229
79300,793,986,53
79301,793,1077,160
79302,801,1161,156
79303,806,1751,127
79304,806,2083,127
79305,829,3159,123
79306,882,1183,61
79307,925,3635,123
79308,925,6890,123
79309,986,793,53
79310,991,6767,156
79311,1013,5008,53
79312,1077,3262,98
79313,1077,3155,123
79314,1077,52,142
79315,1077,711,142
79316,1077,1620,142
79317,1077,6291,142
79318,1077,6476,150
79319,1077,3155,160
79320,1077,3155,169
79321,1077,711,207
79322,1077,4950,207
79323,1077,6410,207
79324,1077,6635,227
79325,1115,239,160
79326,1121,265,169
79327,1134,5438,224
79328,1140,5447,86
79329,1140,5447,168
79330,1140,5447,170
79331,1144,6895,61
79332,1145,6080,56
79333,1145,3274,191
79334,1145,1353,229
79335,1148,2427,6
79336,1148,5455,6
79337,1148,3706,42
79338,1149,2685,156
79339,1150,5457,229
79340,1161,4594,6
79341,1161,2442,61
79342,1161,6047,86
79343,1161,4233,87
79344,1161,2442,156
79345,1161,4233,156
79346,1161,5208,156
79347,1161,776,224
79348,1173,2455,26
79349,1173,6504,26
79350,1175,2142,224
