vertex_id:int,label_id:int,name:string,type:string,country:string
5179,0,Other_Authorities_/_Officials_(Namibia),Other Authorities / Officials,Namibia
5180,0,Other_Authorities_/_Officials_(Nepal),Other Authorities / Officials,Nepal
5181,0,Other_Authorities_/_Officials_(New_Zealand),Other Authorities / Officials,New Zealand
5182,0,Other_Authorities_/_Officials_(Nigeria),Other Authorities / Officials,Nigeria
5183,0,Other_Authorities_/_Officials_(Oman),Other Authorities / Officials,Oman
5184,0,Other_Authorities_/_Officials_(Peru),Other Authorities / Officials,Peru
5185,0,Other_Authorities_/_Officials_(Philippines),Other Authorities / Officials,Philippines
5186,0,Other_Authorities_/_Officials_(Romania),Other Authorities / Officials,Romania
5187,0,Other_Authorities_/_Officials_(Russia),Other Authorities / Officials,Russia
5188,0,Other_Authorities_/_Officials_(Sierra_Leone),Other Authorities / Officials,Sierra Leone
5189,0,Other_Authorities_/_Officials_(Somalia),Other Authorities / Officials,Somalia
5190,0,Other_Authorities_/_Officials_(South_Africa),Other Authorities / Officials,South Africa
5191,0,Other_Authorities_/_Officials_(Swaziland),Other Authorities / Officials,Swaziland
5192,0,Other_Authorities_/_Officials_(Sweden),Other Authorities / Officials,Sweden
5193,0,Other_Authorities_/_Officials_(Switzerland),Other Authorities / Officials,Switzerland
5194,0,Other_Authorities_/_Officials_(Tonga),Other Authorities / Officials,Tonga
5195,0,Other_Authorities_/_Officials_(Turkey),Other Authorities / Officials,Turkey
5196,0,Other_Authorities_/_Officials_(United_States),Other Authorities / Officials,United States
5197,0,Other_Authorities_/_Officials_(Venezuela),Other Authorities / Officials,Venezuela
5198,0,Other_Authorities_/_Officials_(Vietnam),Other Authorities / Officials,Vietnam
5199,0,Other_Authorities_/_Officials_(Zimbabwe),Other Authorities / Officials,Zimbabwe
5200,0,Overseas_Development_Institute,Overseas Development Institute,Unknown
5201,0,Oversight_Court_(Azerbaijan),Oversight Court,Azerbaijan
5202,0,Oversight_Court_(Bangladesh),Oversight Court,Bangladesh
5203,0,Oversight_Court_(Bulgaria),Oversight Court,Bulgaria
5204,0,Oversight_Court_(Cyprus),Oversight Court,Cyprus
5205,0,Oversight_Court_(Ecuador),Oversight Court,Ecuador
5206,0,Oversight_Court_(Ghana),Oversight Court,Ghana
5207,0,Oversight_Court_(Mozambique),Oversight Court,Mozambique
5208,0,Oversight_Court_(Nigeria),Oversight Court,Nigeria
5209,0,Oversight_Court_(North_Korea),Oversight Court,North Korea
5210,0,Oversight_Court_(South_Korea),Oversight Court,South Korea
5211,0,Oversight_Court_(Turkey),Oversight Court,Turkey
5212,0,Owen_Ellington,Owen Ellington,Unknown
5213,0,Oxford_University,Oxford University,Unknown
5214,0,PTT_Public_Company_Limited,PTT Public Company Limited,Unknown
5215,0,Pablo_Escobar,Pablo Escobar,Unknown
5216,0,Pablo_Mieres,Pablo Mieres,Unknown
5217,0,Paddy_Ashdown,Paddy Ashdown,Unknown
5218,0,Pakistan_People's_Party,Pakistan People's Party,Unknown
5219,0,Pakistan_Tehreek-e-Insaf,Pakistan Tehreek-e-Insaf,Unknown
5220,0,Pakistan_administered_Kashmir,Pakistan administered Kashmir,Unknown
5221,0,Panasonic,Panasonic,Unknown
5222,0,Panfilio_Lacson,Panfilio Lacson,Unknown
5223,0,Panhellenic_Socialist_Movement,Panhellenic Socialist Movement,Unknown
5224,0,Paolo_Gentiloni,Paolo Gentiloni,Unknown
5225,0,"Paquito_Ochoa,_Jr.",Paquito Ochoa  Jr.,Unknown
5226,0,Paraguay,Paraguay,Unknown
5227,0,Paris_Club,Paris Club,Unknown
5228,0,Park_Won-soon,Park Won-soon,Unknown
5229,0,Parliament_of_South_Africa,Parliament of South Africa,Unknown
5230,0,Party_Member_(Afghanistan),Party Member,Afghanistan
5231,0,Party_Member_(Azerbaijan),Party Member,Azerbaijan
5232,0,Party_Member_(Bahrain),Party Member,Bahrain
5233,0,Party_Member_(Bangladesh),Party Member,Bangladesh
5234,0,Party_Member_(Belarus),Party Member,Belarus
5235,0,Party_Member_(Bolivia),Party Member,Bolivia
5236,0,Party_Member_(Botswana),Party Member,Botswana
5237,0,Party_Member_(Burkina_Faso),Party Member,Burkina Faso
5238,0,Party_Member_(Canada),Party Member,Canada
5239,0,Party_Member_(Colombia),Party Member,Colombia
5240,0,Party_Member_(Croatia),Party Member,Croatia
5241,0,Party_Member_(Czech_Republic),Party Member,Czech Republic
5242,0,Party_Member_(Gambia),Party Member,Gambia
5243,0,Party_Member_(Iran),Party Member,Iran
5244,0,Party_Member_(Iraq),Party Member,Iraq
5245,0,Party_Member_(Ireland),Party Member,Ireland
5246,0,Party_Member_(Japan),Party Member,Japan
5247,0,Party_Member_(Jordan),Party Member,Jordan
5248,0,Party_Member_(Kosovo),Party Member,Kosovo
5249,0,Party_Member_(Kyrgyzstan),Party Member,Kyrgyzstan
5250,0,Party_Member_(Latvia),Party Member,Latvia
5251,0,Party_Member_(Lesotho),Party Member,Lesotho
5252,0,Party_Member_(Malawi),Party Member,Malawi
5253,0,Party_Member_(Moldova),Party Member,Moldova
5254,0,Party_Member_(North_Korea),Party Member,North Korea
5255,0,Party_Member_(Papua_New_Guinea),Party Member,Papua New Guinea
5256,0,Party_Member_(Peru),Party Member,Peru
5257,0,Party_Member_(Saudi_Arabia),Party Member,Saudi Arabia
5258,0,Party_Member_(Slovakia),Party Member,Slovakia
5259,0,Party_Member_(Sri_Lanka),Party Member,Sri Lanka
5260,0,Party_Member_(Taiwan),Party Member,Taiwan
5261,0,Party_Member_(Tanzania),Party Member,Tanzania
5262,0,Party_Member_(Thailand),Party Member,Thailand
5263,0,Party_Member_(Turkey),Party Member,Turkey
5264,0,Party_Member_(United_Kingdom),Party Member,United Kingdom
5265,0,Party_Member_(Vietnam),Party Member,Vietnam
5266,0,Party_Member_(Yemen),Party Member,Yemen
5267,0,Party_Member_(Zambia),Party Member,Zambia
5268,0,Party_President_(Bharatiya_Janata),Party President,Bharatiya Janata
5269,0,Party_President_(Chama_Cha_Uzalendo),Party President,Chama Cha Uzalendo
5270,0,Party_President_(Congress_Party),Party President,Congress Party
5271,0,Party_President_(Cyprus),Party President,Cyprus
5272,0,Party_President_(Fiji),Party President,Fiji
5273,0,Party_President_(Greece),Party President,Greece
5274,0,Party_President_(Italy),Party President,Italy
5275,0,Party_President_(Malawi),Party President,Malawi
5276,0,Party_President_(Mauritania),Party President,Mauritania
5277,0,Party_President_(Meretz),Party President,Meretz
5278,0,Party_President_(Nepal),Party President,Nepal
5279,0,Party_President_(Pheu_Thai_Party),Party President,Pheu Thai Party
5280,0,Party_President_(Romania),Party President,Romania
5281,0,Party_President_(Samajwadi_Janata_Party),Party President,Samajwadi Janata Party
5282,0,Party_President_(South_Korea),Party President,South Korea
5283,0,Party_President_(Telugu_Desam_Party),Party President,Telugu Desam Party
5284,0,Party_President_(Turkey),Party President,Turkey
5285,0,Party_President_(United_Kingdom),Party President,United Kingdom
5286,0,Party_President_(Zambia),Party President,Zambia
5287,0,Party_President_(Zimbabwe),Party President,Zimbabwe
5288,0,Party_of_Free_Life_of_Kurdistan,Party of Free Life of Kurdistan,Unknown
5289,0,Party_of_National_Unity,Party of National Unity,Unknown
5290,0,Party_of_Regions,Party of Regions,Unknown
5291,0,Pascal_Affi_N'Guessan,Pascal Affi N'Guessan,Unknown
5292,0,Pascal_Simbikangwa,Pascal Simbikangwa,Unknown
5293,0,Passenger_Jet_(Iran),Passenger Jet,Iran
5294,0,Passenger_Jet_(Maldives),Passenger Jet,Maldives
5295,0,Pasuya_Yao,Pasuya Yao,Unknown
5296,0,Pat_McCrory,Pat McCrory,Unknown
5297,0,Patience_Jonathan,Patience Jonathan,Unknown
5298,0,Patria,Patria,Unknown
5299,0,Patrice_Paoli,Patrice Paoli,Unknown
5300,0,Patricia_de_Lille,Patricia de Lille,Unknown
5301,0,Patrick_Brazeau,Patrick Brazeau,Unknown
5302,0,Patrick_Dewael,Patrick Dewael,Unknown
5303,0,Patrick_Manning,Patrick Manning,Unknown
5304,0,Paul_Chibingu,Paul Chibingu,Unknown
5305,0,Paul_Kagame,Paul Kagame,Unknown
5306,0,Paul_LePage,Paul LePage,Unknown
5307,0,Paulo_Antonio_Skaf,Paulo Antonio Skaf,Unknown
5308,0,Pavel_Belobradek,Pavel Belobradek,Unknown
5309,0,Pavel_Gubarev,Pavel Gubarev,Unknown
5310,0,Pavel_Zeman,Pavel Zeman,Unknown
5311,0,Pavlo_Klimkin,Pavlo Klimkin,Unknown
5312,0,Pavlo_Sheremeta,Pavlo Sheremeta,Unknown
5313,0,Pavol_Hrusovský,Pavol Hrusovský,Unknown
5314,0,Pavol_Pavlis,Pavol Pavlis,Unknown
5315,0,Pdea,Pdea,Unknown
5316,0,"Peace,_Unity,_and_Development_Party",Peace  Unity  and Development Party,Unknown
5317,0,Peace_Action,Peace Action,Unknown
5318,0,Peace_and_Security_Council,Peace and Security Council,Unknown
5319,0,Peacekeeping_Troop_(Africa),Peacekeeping Troop,Africa
5320,0,Peacekeeping_Troop_(African_Union),Peacekeeping Troop,African Union
5321,0,Peacekeeping_Troop_(Central_African_Republic),Peacekeeping Troop,Central African Republic
5322,0,Peacekeeping_Troop_(Congo),Peacekeeping Troop,Congo
5323,0,Peacekeeping_Troop_(Croatia),Peacekeeping Troop,Croatia
5324,0,Peacekeeping_Troop_(Fiji),Peacekeeping Troop,Fiji
5325,0,Peacekeeping_Troop_(Niger),Peacekeeping Troop,Niger
5326,0,Peacekeeping_Troop_(Pakistan),Peacekeeping Troop,Pakistan
5327,0,Peacekeeping_Troop_(Sudan),Peacekeeping Troop,Sudan
5328,0,Peacekeeping_Troop_(Uganda),Peacekeeping Troop,Uganda
5329,0,Pedro_Cateriano_Bellido,Pedro Cateriano Bellido,Unknown
5330,0,Pedro_Flores,Pedro Flores,Unknown
5331,0,Pedro_Joaquin_Coldwell,Pedro Joaquin Coldwell,Unknown
5332,0,Pedro_Manuel_Mamede_Passos_Coelho,Pedro Manuel Mamede Passos Coelho,Unknown
5333,0,Pendukeni_Iivula-Ithana,Pendukeni Iivula-Ithana,Unknown
5334,0,People's_Congress_(Oodua_Peoples_Congress),People's Congress,Oodua Peoples Congress
5335,0,People's_Democratic_Party_(Benin),People's Democratic Party,Benin
5336,0,People's_Democratic_Party_(Egypt),People's Democratic Party,Egypt
5337,0,People's_Democratic_Party_(Norway),People's Democratic Party,Norway
5338,0,People's_Democratic_Party_(United_Kingdom),People's Democratic Party,United Kingdom
5339,0,People's_Democratic_Party_(United_States),People's Democratic Party,United States
5340,0,People_Associated_with_the_Opposition_(Albania),People Associated with the Opposition,Albania
5341,0,People_Associated_with_the_Opposition_(Argentina),People Associated with the Opposition,Argentina
5342,0,People_Associated_with_the_Opposition_(Australia),People Associated with the Opposition,Australia
5343,0,People_Associated_with_the_Opposition_(Bahrain),People Associated with the Opposition,Bahrain
5344,0,People_Associated_with_the_Opposition_(Bangladesh),People Associated with the Opposition,Bangladesh
5345,0,People_Associated_with_the_Opposition_(Benin),People Associated with the Opposition,Benin
5346,0,People_Associated_with_the_Opposition_(Brazil),People Associated with the Opposition,Brazil
5347,0,People_Associated_with_the_Opposition_(China),People Associated with the Opposition,China
5348,0,People_Associated_with_the_Opposition_(Congo),People Associated with the Opposition,Congo
5349,0,People_Associated_with_the_Opposition_(Croatian_Democratic_Union),People Associated with the Opposition,Croatian Democratic Union
5350,0,People_Associated_with_the_Opposition_(Czech_Republic),People Associated with the Opposition,Czech Republic
5351,0,People_Associated_with_the_Opposition_(Egypt),People Associated with the Opposition,Egypt
5352,0,People_Associated_with_the_Opposition_(France),People Associated with the Opposition,France
5353,0,People_Associated_with_the_Opposition_(Gabon),People Associated with the Opposition,Gabon
5354,0,People_Associated_with_the_Opposition_(Germany),People Associated with the Opposition,Germany
5355,0,People_Associated_with_the_Opposition_(Islamic_Rebirth_Party),People Associated with the Opposition,Islamic Rebirth Party
5356,0,People_Associated_with_the_Opposition_(Lithuania),People Associated with the Opposition,Lithuania
5357,0,People_Associated_with_the_Opposition_(Mauritania),People Associated with the Opposition,Mauritania
5358,0,People_Associated_with_the_Opposition_(National_Coalition_for_Syrian_Revolutionary_and_Opposition_Forces),People Associated with the Opposition,National Coalition for Syrian Revolutionary and Opposition Forces
5359,0,People_Associated_with_the_Opposition_(Niger),People Associated with the Opposition,Niger
5360,0,People_Associated_with_the_Opposition_(Russia),People Associated with the Opposition,Russia
5361,0,People_Associated_with_the_Opposition_(Seimas_of_the_Lithuanian_Republic),People Associated with the Opposition,Seimas of the Lithuanian Republic
5362,0,People_Associated_with_the_Opposition_(Spain),People Associated with the Opposition,Spain
5363,0,People_Associated_with_the_Opposition_(Sri_Lanka),People Associated with the Opposition,Sri Lanka
5364,0,People_Associated_with_the_Opposition_(Sweden),People Associated with the Opposition,Sweden
5365,0,People_Associated_with_the_Opposition_(Taiwan),People Associated with the Opposition,Taiwan
5366,0,People_Associated_with_the_Opposition_(Turkey),People Associated with the Opposition,Turkey
5367,0,People_Associated_with_the_Opposition_(Ukraine),People Associated with the Opposition,Ukraine
5368,0,People_First_Party_Korea,People First Party Korea,Unknown
5369,0,People_First_Party_Taiwan,People First Party Taiwan,Unknown
5370,0,Pervez_Musharraf,Pervez Musharraf,Unknown
5371,0,Peter_Costello,Peter Costello,Unknown
5372,0,Peter_Foster,Peter Foster,Unknown
5373,0,Peter_Greste,Peter Greste,Unknown
5374,0,Peter_Humphrey,Peter Humphrey,Unknown
5375,0,Peter_Lerner,Peter Lerner,Unknown
5376,0,Peter_Nyombi,Peter Nyombi,Unknown
5377,0,Peter_O'Neill,Peter O'Neill,Unknown
5378,0,Peter_Phillips,Peter Phillips,Unknown
5379,0,Peter_Reith,Peter Reith,Unknown
5380,0,Peter_Ryan,Peter Ryan,Unknown
5381,0,Peter_Szijjarto,Peter Szijjarto,Unknown
5382,0,Petro_Symonenko,Petro Symonenko,Unknown
5383,0,Petrochina,Petrochina,Unknown
5384,0,Petroleum_of_Venezuela,Petroleum of Venezuela,Unknown
5385,0,Pham_Binh_Minh,Pham Binh Minh,Unknown
5386,0,Phelekezela_Mphoko,Phelekezela Mphoko,Unknown
5387,0,Philip_Barton,Philip Barton,Unknown
5388,0,Philip_Boedoro,Philip Boedoro,Unknown
5389,0,Philip_Goldberg,Philip Goldberg,Unknown
5390,0,Philip_Hammond,Philip Hammond,Unknown
5391,0,Philipp_Rösler,Philipp Rösler,Unknown
5392,0,Philippe_Couillard,Philippe Couillard,Unknown
5393,0,Philippine_Military_Academy,Philippine Military Academy,Unknown
5394,0,Philippine_Overseas_Employment_Administration,Philippine Overseas Employment Administration,Unknown
5395,0,Philippines,Philippines,Unknown
5396,0,Phongthep_Thepkanjana,Phongthep Thepkanjana,Unknown
5397,0,Phung_Quang_Thanh,Phung Quang Thanh,Unknown
5398,0,Pier_Ferdinando_Casini,Pier Ferdinando Casini,Unknown
5399,0,Pier_Luigi_Bersani,Pier Luigi Bersani,Unknown
5400,0,Pierre_Amine_Gemayel,Pierre Amine Gemayel,Unknown
5401,0,Pierre_Korkie,Pierre Korkie,Unknown
5402,0,Pierre_Laurent,Pierre Laurent,Unknown
5403,0,Pierre_Mabiala,Pierre Mabiala,Unknown
5404,0,Pierre_Moussa,Pierre Moussa,Unknown
5405,0,Pierre_Nkurunziza,Pierre Nkurunziza,Unknown
5406,0,Pierre_Richard_Casimir,Pierre Richard Casimir,Unknown
5407,0,Pierre_Vimont,Pierre Vimont,Unknown
5408,0,Pietro_Parolin,Pietro Parolin,Unknown
5409,0,Pilgrim_(India),Pilgrim,India
5410,0,Pilgrim_(Israel),Pilgrim,Israel
5411,0,Pilgrim_(Morocco),Pilgrim,Morocco
5412,0,Pilgrim_(Pakistan),Pilgrim,Pakistan
5413,0,Pinarayi_Vijayan,Pinarayi Vijayan,Unknown
5414,0,Planning_Commission_(India),Planning Commission,India
5415,0,Planning_Commission_(Namibia),Planning Commission,Namibia
5416,0,Planning_Commission_(Nigeria),Planning Commission,Nigeria
5417,0,Pogu_Bitrus,Pogu Bitrus,Unknown
5418,0,Pokhrel,Pokhrel,Unknown
5419,0,Pokot,Pokot,Unknown
5420,0,Pol_Gen_Somyot_Poompanmoung,Pol Gen Somyot Poompanmoung,Unknown
5421,0,Poland,Poland,Unknown
5422,0,Police_(Albania),Police,Albania
5423,0,Police_(Australia),Police,Australia
5424,0,Police_(Austria),Police,Austria
5425,0,Police_(Belgium),Police,Belgium
5426,0,Police_(Benin),Police,Benin
5427,0,Police_(Bosnia_and_Herzegovina),Police,Bosnia and Herzegovina
5428,0,Police_(Brunei),Police,Brunei
5429,0,Police_(Bulgaria),Police,Bulgaria
5430,0,Police_(Burkina_Faso),Police,Burkina Faso
5431,0,Police_(Burundi),Police,Burundi
5432,0,Police_(Cambodia),Police,Cambodia
5433,0,Police_(Canada),Police,Canada
5434,0,Police_(Central_African_Republic),Police,Central African Republic
5435,0,Police_(Congo),Police,Congo
5436,0,Police_(Costa_Rica),Police,Costa Rica
5437,0,Police_(Cote_d'Ivoire),Police,Cote d'Ivoire
5438,0,Police_(Croatia),Police,Croatia
5439,0,Police_(Dominica),Police,Dominica
5440,0,Police_(Dominican_Republic),Police,Dominican Republic
5441,0,Police_(Egypt),Police,Egypt
5442,0,Police_(El_Salvador),Police,El Salvador
5443,0,Police_(Eritrea),Police,Eritrea
5444,0,Police_(Ethiopia),Police,Ethiopia
5445,0,Police_(French_Polynesia),Police,French Polynesia
5446,0,Police_(Gambia),Police,Gambia
5447,0,Police_(Greece),Police,Greece
5448,0,Police_(Guinea),Police,Guinea
5449,0,Police_(Hong_Kong),Police,Hong Kong
5450,0,Police_(Indonesia),Police,Indonesia
5451,0,Police_(Israel),Police,Israel
5452,0,Police_(Jamaica),Police,Jamaica
5453,0,Police_(Japan),Police,Japan
5454,0,Police_(Jordan),Police,Jordan
5455,0,Police_(Kenya),Police,Kenya
5456,0,Police_(Kosovo),Police,Kosovo
5457,0,Police_(Kyrgyzstan),Police,Kyrgyzstan
5458,0,Police_(Libya),Police,Libya
5459,0,Police_(Luxembourg),Police,Luxembourg
5460,0,Police_(Macedonia),Police,Macedonia
5461,0,Police_(Madagascar),Police,Madagascar
5462,0,Police_(Malawi),Police,Malawi
5463,0,Police_(Malaysia),Police,Malaysia
5464,0,Police_(Maldives),Police,Maldives
5465,0,Police_(Mauritania),Police,Mauritania
5466,0,Police_(Mauritius),Police,Mauritius
5467,0,Police_(Middle_East),Police,Middle East
5468,0,Police_(Moldova),Police,Moldova
5469,0,Police_(Mozambique),Police,Mozambique
5470,0,Police_(Namibia),Police,Namibia
5471,0,Police_(New_Zealand),Police,New Zealand
5472,0,Police_(Paraguay),Police,Paraguay
5473,0,Police_(Peru),Police,Peru
5474,0,Police_(Philippines),Police,Philippines
5475,0,Police_(Poland),Police,Poland
5476,0,Police_(Portugal),Police,Portugal
5477,0,Police_(Qatar),Police,Qatar
5478,0,Police_(Rwanda),Police,Rwanda
5479,0,Police_(Sao_Tome_and_Principe),Police,Sao Tome and Principe
5480,0,Police_(Saudi_Arabia),Police,Saudi Arabia
5481,0,Police_(Senegal),Police,Senegal
5482,0,Police_(Sierra_Leone),Police,Sierra Leone
5483,0,Police_(Slovakia),Police,Slovakia
5484,0,Police_(South_Africa),Police,South Africa
5485,0,Police_(South_Korea),Police,South Korea
5486,0,Police_(South_Sudan),Police,South Sudan
5487,0,Police_(Southeast_Asia),Police,Southeast Asia
5488,0,Police_(Sudan),Police,Sudan
5489,0,Police_(Swaziland),Police,Swaziland
5490,0,Police_(Sweden),Police,Sweden
5491,0,Police_(Syria),Police,Syria
5492,0,Police_(Tanzania),Police,Tanzania
5493,0,Police_(Tonga),Police,Tonga
5494,0,Police_(Turkmenistan),Police,Turkmenistan
5495,0,Police_(Uganda),Police,Uganda
5496,0,Police_(Ukraine),Police,Ukraine
5497,0,Police_(United_States),Police,United States
5498,0,Police_(Yemen),Police,Yemen
5499,0,Political_Parties_(Abkhazia),Political Parties,Abkhazia
5500,0,Political_Parties_(Afghanistan),Political Parties,Afghanistan
5501,0,Political_Parties_(Algeria),Political Parties,Algeria
5502,0,Political_Parties_(Bolivia),Political Parties,Bolivia
5503,0,Political_Parties_(Botswana),Political Parties,Botswana
5504,0,Political_Parties_(Brazil),Political Parties,Brazil
5505,0,Political_Parties_(Burkina_Faso),Political Parties,Burkina Faso
5506,0,Political_Parties_(Central_African_Republic),Political Parties,Central African Republic
5507,0,Political_Parties_(Cote_d'Ivoire),Political Parties,Cote d'Ivoire
5508,0,Political_Parties_(Egypt),Political Parties,Egypt
5509,0,Political_Parties_(Fiji),Political Parties,Fiji
5510,0,Political_Parties_(Haiti),Political Parties,Haiti
5511,0,Political_Parties_(Indonesia),Political Parties,Indonesia
5512,0,Political_Parties_(Italy),Political Parties,Italy
5513,0,Political_Parties_(Kosovo),Political Parties,Kosovo
5514,0,Political_Parties_(Lebanon),Political Parties,Lebanon
5515,0,Political_Parties_(Liberia),Political Parties,Liberia
5516,0,Political_Parties_(Malawi),Political Parties,Malawi
5517,0,Political_Parties_(Mexico),Political Parties,Mexico
5518,0,Political_Parties_(Nepal),Political Parties,Nepal
5519,0,Political_Parties_(Northern_Ireland),Political Parties,Northern Ireland
5520,0,Political_Parties_(Pakistan),Political Parties,Pakistan
5521,0,"Political_Parties_(Palestinian_Territory,_Occupied)",Political Parties,Palestinian Territory  Occupied
5522,0,Political_Parties_(Peru),Political Parties,Peru
5523,0,Political_Parties_(Senegal),Political Parties,Senegal
5524,0,Political_Parties_(Tunisia),Political Parties,Tunisia
5525,0,Political_Parties_(Yemen),Political Parties,Yemen
5526,0,Political_Parties_(Zambia),Political Parties,Zambia
5527,0,Pope_Francis,Pope Francis,Unknown
5528,0,Pope_Tawadros_II,Pope Tawadros II,Unknown
5529,0,Popular_Assembly,Popular Assembly,Unknown
5530,0,Popular_Congress,Popular Congress,Unknown
5531,0,Population_(Afghanistan),Population,Afghanistan
5532,0,Population_(Angola),Population,Angola
5533,0,Population_(Argentina),Population,Argentina
5534,0,Population_(Bahrain),Population,Bahrain
5535,0,Population_(Belgium),Population,Belgium
5536,0,Population_(Brazil),Population,Brazil
5537,0,Population_(Canada),Population,Canada
5538,0,Population_(Colombia),Population,Colombia
5539,0,Population_(Congo),Population,Congo
5540,0,Population_(Democratic_Republic_of_Congo),Population,Democratic Republic of Congo
5541,0,Population_(Egypt),Population,Egypt
5542,0,Population_(Iran),Population,Iran
5543,0,Population_(Iraq),Population,Iraq
5544,0,Population_(Israel),Population,Israel
5545,0,Population_(Kenya),Population,Kenya
5546,0,Population_(Madagascar),Population,Madagascar
5547,0,Population_(Morocco),Population,Morocco
5548,0,Population_(Sierra_Leone),Population,Sierra Leone
5549,0,Population_(South_Africa),Population,South Africa
5550,0,Population_(Southeast_Asia),Population,Southeast Asia
5551,0,Population_(Syria),Population,Syria
5552,0,Population_(Turkey),Population,Turkey
5553,0,Population_(Uganda),Population,Uganda
5554,0,Population_(Venezuela),Population,Venezuela
5555,0,Portia_Simpson_Miller,Portia Simpson Miller,Unknown
5556,0,Portugal,Portugal,Unknown
5557,0,Prabhat_Kumar,Prabhat Kumar,Unknown
5558,0,Prabowo_Subianto,Prabowo Subianto,Unknown
5559,0,Prachanda,Prachanda,Unknown
5560,0,Prajin_Jantong,Prajin Jantong,Unknown
5561,0,Pramod_Mahajan,Pramod Mahajan,Unknown
5562,0,Pranjal_Yadav,Pranjal Yadav,Unknown
5563,0,Prapun_Naigowit,Prapun Naigowit,Unknown
5564,0,Pratibha_Patil,Pratibha Patil,Unknown
5565,0,Prayuth_Chan-ocha,Prayuth Chan-ocha,Unknown
5566,0,Preacher_(Australia),Preacher,Australia
5567,0,Preacher_(Cameroon),Preacher,Cameroon
5568,0,Preacher_(France),Preacher,France
5569,0,Preacher_(Indonesia),Preacher,Indonesia
5570,0,Preacher_(Iran),Preacher,Iran
5571,0,Preacher_(Kenya),Preacher,Kenya
5572,0,Preacher_(Morocco),Preacher,Morocco
5573,0,"Preacher_(Palestinian_Territory,_Occupied)",Preacher,Palestinian Territory  Occupied
5574,0,Preacher_(Qatar),Preacher,Qatar
5575,0,Prem_Singh,Prem Singh,Unknown
5576,0,Prem_Tinsulanonda,Prem Tinsulanonda,Unknown
5577,0,Preneet_Kaur,Preneet Kaur,Unknown
5578,0,President_of_the_Senate_(Jordan),President of the Senate,Jordan
5579,0,President_of_the_Senate_(Thailand),President of the Senate,Thailand
5580,0,President_of_the_Senate_(United_Kingdom),President of the Senate,United Kingdom
5581,0,Presidential_Aide_(Kazakhstan),Presidential Aide,Kazakhstan
5582,0,Presidential_Aide_(Nigeria),Presidential Aide,Nigeria
5583,0,Presidential_Aide_(Sierra_Leone),Presidential Aide,Sierra Leone
5584,0,Presidential_Candidate_(Afghanistan),Presidential Candidate,Afghanistan
5585,0,Presidential_Candidate_(Algeria),Presidential Candidate,Algeria
5586,0,Presidential_Candidate_(Argentina),Presidential Candidate,Argentina
5587,0,Presidential_Candidate_(Bolivia),Presidential Candidate,Bolivia
5588,0,Presidential_Candidate_(Indonesia),Presidential Candidate,Indonesia
5589,0,Presidential_Candidate_(Iraq),Presidential Candidate,Iraq
5590,0,Presidential_Candidate_(Mauritania),Presidential Candidate,Mauritania
5591,0,Presidential_Candidate_(Mexico),Presidential Candidate,Mexico
5592,0,Presidential_Candidate_(Mozambique),Presidential Candidate,Mozambique
5593,0,Presidential_Candidate_(Nigeria),Presidential Candidate,Nigeria
5594,0,Presidential_Family_(Guatemala),Presidential Family,Guatemala
5595,0,Presidential_Family_(Nicaragua),Presidential Family,Nicaragua
5596,0,Presidential_Family_(Pakistan),Presidential Family,Pakistan
5597,0,Presidential_Family_(United_Kingdom),Presidential Family,United Kingdom
5598,0,Presidential_Family_(United_States),Presidential Family,United States
5599,0,Presidential_Majority,Presidential Majority,Unknown
5600,0,Presidential_Movement,Presidential Movement,Unknown
5601,0,Presidential_Press_Service_(Argentina),Presidential Press Service,Argentina
5602,0,Presidential_Press_Service_(Canada),Presidential Press Service,Canada
5603,0,Presidential_Press_Service_(China),Presidential Press Service,China
5604,0,Presidential_Press_Service_(Department_of_Defense),Presidential Press Service,Department of Defense
5605,0,Presidential_Press_Service_(Israel),Presidential Press Service,Israel
5606,0,Presidential_Press_Service_(Kazakhstan),Presidential Press Service,Kazakhstan
5607,0,Presidential_Press_Service_(Nigeria),Presidential Press Service,Nigeria
5608,0,Presidential_Press_Service_(Pakistan),Presidential Press Service,Pakistan
5609,0,Presidential_Press_Service_(Syria),Presidential Press Service,Syria
5610,0,Presidential_Press_Service_(Tajikistan),Presidential Press Service,Tajikistan
5611,0,Press_Trust_of_India,Press Trust of India,Unknown
5612,0,Priest_(Australia),Priest,Australia
5613,0,Priest_(France),Priest,France
5614,0,Priest_(Holy_See_(Vatican_City_State)),Priest (Holy See,Vatican City State)
5615,0,Priest_(Iran),Priest,Iran
5616,0,Priest_(Israel),Priest,Israel
5617,0,Priest_(Russia),Priest,Russia
5618,0,Priest_(Sri_Lanka),Priest,Sri Lanka
5619,0,Priest_(Uganda),Priest,Uganda
5620,0,Priest_(United_States),Priest,United States
5621,0,Prime_Minister_Chaudhry,Prime Minister Chaudhry,Unknown
5622,0,Prime_Minister_Qarase,Prime Minister Qarase,Unknown
5623,0,Procter_&_Gamble,Procter & Gamble,Unknown
5624,0,Professor_(Afghanistan),Professor,Afghanistan
5625,0,Professor_(Australia),Professor,Australia
5626,0,Professor_(Benin),Professor,Benin
5627,0,Professor_(Ethiopia),Professor,Ethiopia
5628,0,Professor_(Fiji),Professor,Fiji
5629,0,Professor_(Finland),Professor,Finland
5630,0,Professor_(France),Professor,France
5631,0,Professor_(Hong_Kong),Professor,Hong Kong
